OBS_VALUE,TIME_FORMAT,UNIT_MULT,COMMENT_OBS,OBS_STATUS,OBS_CONF,AGG_METHOD,DECIMALS,COMMENT_TS,DATA_SOURCE,LATEST_DATA,DATABASE_ID,INDICATOR,REF_AREA,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,FREQ,UNIT_MEASURE,UNIT_TYPE
20,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
80.45,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
15,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
15,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
12,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
79,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
15,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AUT,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
70.85,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
94,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
70.76,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
94,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
70.69,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
94,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
70.62,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
93,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
70.65,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
94,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
70.51,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
92,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
70.44,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
93,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
70.18,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
93,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
68,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
92,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
64,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
101,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
65,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
96,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,AZE,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
76.82,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
48,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
76.68,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
48,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
76.67,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
45,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
76.54,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
46,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
75.16,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
51,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
75.02,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
51,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
76.08,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
46,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
75.91,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
45,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
75,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
45,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
75,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
42,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
74,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
46,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BHR,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
72,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
87,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
71.63,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
89,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
70.69,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
93,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
70.29,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
96,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
68.94,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
102,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
68.63,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
101,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
66.56,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
108,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
66.14,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
107,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
64,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
100,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
63,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
105,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
62,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
104,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BGD,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
75.5,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
58,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
75.13,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
55,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
76.74,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
43,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
76.57,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
41,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
77.24,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
38,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
77.01,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
39,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
76,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
38,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
75,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
42,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
75,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
40,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BRB,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
81.29,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
26,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
80.59,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
27,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
80.39,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
25,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
80.39,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
25,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
80.49,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
25,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
79.94,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
24,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
80.63,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
14,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
80.11,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
18,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
15,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
79,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
22,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
78,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
24,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEL,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
76.59,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BLZ,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
41,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BLZ,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
59.72,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
123,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
59.51,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
125,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
59.29,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
123,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
56.01,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
128,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
55.59,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
125,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
61.81,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
112,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
61.38,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
110,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
57,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
114,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
55,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
117,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
53,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
115,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BEN,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
69.83,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BTN,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
98,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BTN,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
69.47,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,BTN,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
