STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2008,125458000000.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2001,1196186553.35,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2003,2.76413279869242,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2002,12.0074815937619,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2011,12.5446268151254,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,_Z,Not Applicable,_Z,Not Applicable,2010,0.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2011,8.21949389621451,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,1999,47905399.5,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2004,12.8519443673482,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2010,42883000000.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2014,5298865554.38,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2005,1701000000.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2005,0.0903342366757001,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2001,0.0339538630425316,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2009,2.45280232877001,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,1999,0.509644367986106,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2012,218687751.56,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2012,8.196383431528,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2000,13.1564321058792,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_SSF,Sector: Social security funds,_Z,Not Applicable,_Z,Not Applicable,1999,0.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2010,13.3041498101313,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,_Z,Not Applicable,_Z,Not Applicable,1999,1273348757.7,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2000,1178626307.6,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2003,0.0292200260030841,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,_Z,Not Applicable,_Z,Not Applicable,2008,2174061304.07,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2008,1.28961598922551,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2009,1.64987177136624,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),_Z,Not Applicable,_Z,Not Applicable,1999,1321254157.2,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2005,1.74611973392461,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2005,1.74611973392461,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),_Z,Not Applicable,_Z,Not Applicable,2013,4447807499.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2006,0.0218459858001092,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),_Z,Not Applicable,_Z,Not Applicable,2013,1.08025188323643,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2010,8.05767881237503,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2002,2.5900689102317,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2004,33340000000.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,_Z,Not Applicable,_Z,Not Applicable,2006,1.48804772507667,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2009,8.47980123894729,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2013,1.0802518834793,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,_Z,Not Applicable,_Z,Not Applicable,2003,0.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,_Z,Not Applicable,_Z,Not Applicable,2013,0.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2004,1420975980.24,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2009,8.45445088137177,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2007,10.5355944050609,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2004,68036065.3,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2005,88000000.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2010,0.386068821324003,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),_Z,Not Applicable,_Z,Not Applicable,2004,2.72345087855773,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,_Z,Not Applicable,_Z,Not Applicable,2003,19327878.4,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2005,30918000000.0,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),_Z,Not Applicable,_Z,Not Applicable,2011,1.33187332384121,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),_Z,Not Applicable,_Z,Not Applicable,2007,1.32688565408521,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,IMF_COFOG_GEL_GF07,Government expenditure on health,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_EXP,Percentage of expenditure,IMF_SEC_GG,Sector: General government,_Z,Not Applicable,_Z,Not Applicable,2009,21.8223923300791,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
