OBS_VALUE,TIME_FORMAT,UNIT_MULT,COMMENT_OBS,OBS_STATUS,OBS_CONF,AGG_METHOD,DECIMALS,COMMENT_TS,DATA_SOURCE,LATEST_DATA,DATABASE_ID,INDICATOR,REF_AREA,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,FREQ,UNIT_MEASURE,UNIT_TYPE
32844.115661,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ITA,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
5605.435412,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,JAM,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
39679.863526,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,JPN,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
4449.346181,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,JOR,_T,_T,_T,_Z,_Z,_Z,2017,A,USD,NA
4457.634122,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ALB,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
4424.98529,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,DZA,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
12843.33429,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ASM,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
40129.819203,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,AND,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
2082.373436,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,AGO,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
16556.85518,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ATG,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
12699.962314,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ARG,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
3524.424769,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ARM,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
27441.550214,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ABW,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
50084.444061,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,AUS,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
45061.499392,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,AUT,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
3880.685228,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,AZE,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
30616.536316,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,BHS,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
4804.513169,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IBT,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
2113.887023,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDB,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
1049.900732,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDX,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
1426.500327,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDA,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
8923.257193,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,LTE,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
10146.146495,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,LCN,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
9758.391724,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,LAC,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
10059.023926,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,TLA,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
1056.976731,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,LDC,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
4422.777374,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,LMY,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
749.40767,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,LIC,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
1855.452117,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,LMC,_T,_T,_T,_Z,_Z,_Z,2014,A,USD,NA
82025.945451,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IMN,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
37571.25612,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ISR,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
31391.56929,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,ITA,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
5302.295534,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,JAM,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
40214.968863,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,JPN,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
4366.069996,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,JOR,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
7475.566887,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,KAZ,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
1554.126103,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,KEN,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
1742.667993,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,KIR,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
30832.062807,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,KOR,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
3759.447775,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,XKX,_T,_T,_T,_Z,_Z,_Z,2016,A,USD,NA
4420.647722,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,TUN,_T,_T,_T,_Z,_Z,_Z,2011,A,USD,NA
11373.635576,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,TUR,_T,_T,_T,_Z,_Z,_Z,2011,A,USD,NA
5143.619293,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,TKM,_T,_T,_T,_Z,_Z,_Z,2011,A,USD,NA
27327.400635,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,TCA,_T,_T,_T,_Z,_Z,_Z,2011,A,USD,NA
3636.0814,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,TUV,_T,_T,_T,_Z,_Z,_Z,2011,A,USD,NA
835.620061,P1Y,0,NA,A,PU,_Z,2,NA,NA,FALSE,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,UGA,_T,_T,_T,_Z,_Z,_Z,2011,A,USD,NA
