country_code,year,gdp_per_capita,log_gdp_per_capita,region
IDN,2013,3566.602845,8.179368837696556,East Asia & Pacific
IRN,2013,6222.741948,8.735965916249993,Middle East & North Africa
IRQ,2013,6650.352822,8.802425188182333,Middle East & North Africa
IRL,2013,52537.610865,10.869284589518141,Europe & Central Asia
IMN,2013,83207.658843,11.329094675974089,Europe & Central Asia
ISR,2013,36980.622214,10.518149330489127,Middle East & North Africa
ITA,2013,35701.6746,10.48295287423063,Europe & Central Asia
JAM,2013,5124.213014,8.541732233971432,Latin America & Caribbean
JPN,2013,41369.194848,10.630291797047066,East Asia & Pacific
JOR,2013,4739.022536,8.463586177389917,Middle East & North Africa
KAZ,2013,13478.459628,9.508848107016998,Europe & Central Asia
KEN,2013,1370.878852,7.223207310960623,Sub-Saharan Africa
TZA,2014,1022.748413,6.930248805109453,Sub-Saharan Africa
THA,2014,5801.197892,8.665819708312934,East Asia & Pacific
TLS,2014,1224.749578,7.11049167595851,East Asia & Pacific
TGO,2014,921.539749,6.826045911285392,Sub-Saharan Africa
TON,2014,4136.590109,8.32762708226823,East Asia & Pacific
TTO,2014,21908.301456,9.994620905896582,Latin America & Caribbean
TUN,2014,4458.978955,8.402675084948251,Middle East & North Africa
TUR,2014,12209.386233,9.409960298273726,Europe & Central Asia
TKM,2014,7164.145362,8.876844053594516,Europe & Central Asia
TCA,2014,27292.582026,10.214370223590963,Latin America & Caribbean
TUV,2014,3528.858581,8.168729749480415,East Asia & Pacific
UGA,2014,896.054796,6.798001567354963,Sub-Saharan Africa
GRL,2017,50765.749467,10.834977183085421,Europe & Central Asia
GRD,2017,9751.426612,9.185168872467774,Latin America & Caribbean
GUM,2017,36779.00789,10.512682523623758,East Asia & Pacific
GTM,2017,4324.997689,8.372166885030577,Latin America & Caribbean
GIN,2017,833.598622,6.725752017926719,Sub-Saharan Africa
GNB,2017,783.123187,6.663290010563854,Sub-Saharan Africa
GUY,2017,6178.665044,8.728857514819985,Latin America & Caribbean
HTI,2017,1395.239452,7.240821329704471,Latin America & Caribbean
HND,2017,2413.007656,7.788629238433923,Latin America & Caribbean
HKG,2017,46160.429791,10.739878212035515,East Asia & Pacific
HUN,2017,14736.166816,9.598060078735031,Europe & Central Asia
ISL,2017,72976.372999,11.197891010194175,Europe & Central Asia
TTO,2013,21304.97775,9.966696021577683,Latin America & Caribbean
TUN,2013,4369.793458,8.382471023357116,Middle East & North Africa
TUR,2013,12635.557002,9.444270102902857,Europe & Central Asia
TKM,2013,6599.645291,8.79477118278239,Europe & Central Asia
TCA,2013,25653.819867,10.15244776220109,Latin America & Caribbean
TUV,2013,3510.216401,8.163432967266015,East Asia & Pacific
UGA,2013,818.285427,6.707211208502704,Sub-Saharan Africa
UKR,2013,4129.896973,8.32600773963908,Europe & Central Asia
ARE,2013,53247.227875,10.882701023531125,Middle East & North Africa
GBR,2013,43607.663683,10.682988186436813,Europe & Central Asia
USA,2013,53297.38629,10.883642571240479,North America
URY,2013,18335.259477,9.816581232409652,Latin America & Caribbean
AFG,2015,565.56973,6.33783359476265,South Asia
ALB,2015,4199.539129,8.342730067060076,Europe & Central Asia
DZA,2015,4685.059027,8.452133793739366,Middle East & North Africa
ASM,2015,12727.410265,9.451513235270395,East Asia & Pacific
AND,2015,38654.934722,10.562429723019479,Europe & Central Asia
AGO,2015,3641.728939,8.200213831103712,Sub-Saharan Africa
ATG,2015,16077.634077,9.685184397392687,Latin America & Caribbean
ARG,2015,13679.626498,9.523662888026037,Latin America & Caribbean
ARM,2015,3512.393503,8.164052993751753,Europe & Central Asia
ABW,2015,27458.220154,10.220420861270844,Latin America & Caribbean
AUS,2015,56970.361303,10.950286434441342,East Asia & Pacific
AUT,2015,43915.228021,10.690016418663822,Europe & Central Asia
DMA,2011,7705.407172,8.949677591523436,Latin America & Caribbean
DOM,2011,5826.510141,8.670173496507813,Latin America & Caribbean
ECU,2011,5153.691642,8.547468560551712,Latin America & Caribbean
EGY,2011,2590.643849,7.859661714147613,Middle East & North Africa
SLV,2011,3330.600495,8.11090789554603,Latin America & Caribbean
GNQ,2011,17198.213667,9.75256080083831,Sub-Saharan Africa
ERI,2011,688.68166,6.534779132313684,Sub-Saharan Africa
EST,2011,17555.545524,9.773125163255,Europe & Central Asia
SWZ,2011,4225.060494,8.348788857795281,Sub-Saharan Africa
ETH,2011,343.024942,5.837803161723339,Sub-Saharan Africa
FRO,2011,51620.054165,10.85166552257465,Europe & Central Asia
FJI,2011,4139.602886,8.328355140962584,East Asia & Pacific
IRN,2011,8025.687434,8.990402605887107,Middle East & North Africa
IRQ,2011,5775.542291,8.661387434184828,Middle East & North Africa
IRL,2011,52613.854036,10.870734748760965,Europe & Central Asia
IMN,2011,77808.857965,11.262010559276687,Europe & Central Asia
ISR,2011,34476.725207,10.44803974367194,Middle East & North Africa
ITA,2011,38432.374282,10.556655463643695,Europe & Central Asia
JAM,2011,5232.636449,8.562670531189896,Latin America & Caribbean
JPN,2011,49122.077634,10.802063859035647,East Asia & Pacific
JOR,2011,4363.428002,8.381013266409944,Middle East & North Africa
KAZ,2011,11287.146493,9.331419878785196,Europe & Central Asia
KEN,2011,1096.144998,6.999554756202681,Sub-Saharan Africa
KIR,2011,1771.129268,7.47937262664929,East Asia & Pacific
BEN,2013,1168.926993,7.063841506998304,Sub-Saharan Africa
BMU,2013,101704.407462,11.5298259189737,North America
BTN,2013,2679.952172,7.893554227076999,South Asia
BOL,2013,2870.02377,7.962075590949334,Latin America & Caribbean
BIH,2013,5034.566348,8.524082673936029,Europe & Central Asia
BWA,2013,6666.912196,8.804912092589833,Sub-Saharan Africa
BRA,2013,12458.891214,9.43018980074136,Latin America & Caribbean
BRN,2013,44003.064427,10.692014556543405,East Asia & Pacific
BGR,2013,7796.379452,8.96141473209562,Europe & Central Asia
BFA,2013,759.762065,6.63300531189457,Sub-Saharan Africa
MUS,2011,9324.242323,9.140372988985675,Sub-Saharan Africa
MEX,2011,10664.494403,9.274675222655585,Latin America & Caribbean
FSM,2011,2859.848837,7.958524048221262,East Asia & Pacific
MDA,2011,2941.362241,7.986628100299436,Europe & Central Asia
MCO,2011,179364.009524,12.09717259267254,Europe & Central Asia
MNG,2011,3736.042015,8.225782045270508,East Asia & Pacific
MNE,2011,7265.517712,8.890894834580365,Europe & Central Asia
MAR,2011,3301.98877,8.102280223505181,Middle East & North Africa
MOZ,2011,618.176493,6.426774004064018,Sub-Saharan Africa
MMR,2011,1213.628987,7.101370312884212,East Asia & Pacific
NAM,2011,5834.791768,8.67159385736579,Sub-Saharan Africa
NRU,2011,6444.036421,8.770910396205164,East Asia & Pacific
POL,2014,14262.284191,9.565373862837623,Europe & Central Asia
PRT,2014,22120.685013,10.004268423194747,Europe & Central Asia
QAT,2014,95840.631009,11.470441997311324,Middle East & North Africa
ROU,2014,10031.771076,9.213512443234345,Europe & Central Asia
RUS,2014,14055.472656,9.550767111804005,Europe & Central Asia
RWA,2014,715.368088,6.572797218617238,Sub-Saharan Africa
WSM,2014,3982.680802,8.289710439874849,East Asia & Pacific
SMR,2014,51260.480424,10.844675372172231,Europe & Central Asia
STP,2014,1489.676334,7.306314149839272,Sub-Saharan Africa
SAU,2014,27805.485032,10.232988583526343,Middle East & North Africa
BLZ,2007,5762.210233,8.659076401094804,Latin America & Caribbean
BEN,2007,912.338247,6.816010806181961,Sub-Saharan Africa
BMU,2007,107395.651484,11.58427497126141,North America
BTN,2007,1850.415704,7.523165597694878,South Asia
BOL,2007,1354.549059,7.211223880138351,Latin America & Caribbean
BIH,2007,3931.489487,8.27677363738501,Europe & Central Asia
BWA,2007,5529.125746,8.617784989070815,Sub-Saharan Africa
BRA,2007,7409.691307,8.910544058448014,Latin America & Caribbean
BRN,2007,36217.329071,10.497292986890622,East Asia & Pacific
BGR,2007,5888.870946,8.680819568287736,Europe & Central Asia
BFA,2007,514.684451,6.243553996371413,Sub-Saharan Africa
BHR,2016,23800.001441,10.077440920205783,Middle East & North Africa
BGD,2016,1649.283809,7.408096417513906,South Asia
BRB,2016,20311.409416,9.918938047341488,Latin America & Caribbean
BLR,2016,5039.775609,8.52511683805047,Europe & Central Asia
BEL,2016,41854.54983,10.64195578757102,Europe & Central Asia
BLZ,2016,6140.867139,8.722721239019638,Latin America & Caribbean
BEN,2016,1010.533896,6.918234080071298,Sub-Saharan Africa
BMU,2016,108747.356144,11.596782637335865,North America
BTN,2016,3152.309051,8.055890495346391,South Asia
BOL,2016,3035.873477,8.0182544634047,Latin America & Caribbean
FIN,2008,53769.472624,10.8924611617586,Europe & Central Asia
FRA,2008,45464.818139,10.724694078130018,Europe & Central Asia
PYF,2008,26592.026284,10.188366686072255,East Asia & Pacific
GAB,2008,9688.645197,9.178709880558763,Sub-Saharan Africa
GMB,2008,859.127671,6.755917538414093,Sub-Saharan Africa
GEO,2008,3324.753721,8.10915088147454,Europe & Central Asia
DEU,2008,46379.164795,10.744605602777607,Europe & Central Asia
GHA,2008,1182.657613,7.075519399433299,Sub-Saharan Africa
GRC,2008,31695.833109,10.363940503559755,Europe & Central Asia
GRL,2008,44366.785869,10.700246402465805,Europe & Central Asia
GRD,2008,7448.204056,8.915728216003727,Latin America & Caribbean
GUM,2008,28112.231657,10.243960050895202,East Asia & Pacific
GTM,2008,2763.059882,7.924093997507963,Latin America & Caribbean
DMA,2012,7528.51002,8.92645242870463,Latin America & Caribbean
DOM,2012,6013.81965,8.701815374738322,Latin America & Caribbean
ECU,2012,5634.083932,8.636589845733944,Latin America & Caribbean
EGY,2012,2996.067707,8.00505594351393,Middle East & North Africa
SLV,2012,3497.912569,8.159921660697853,Latin America & Caribbean
GNQ,2012,17308.572392,9.758957171747793,Sub-Saharan Africa
EST,2012,17568.213797,9.773846513918723,Europe & Central Asia
SWZ,2012,4224.547892,8.348667526254879,Sub-Saharan Africa
ETH,2012,452.101032,6.113905676978777,Sub-Saharan Africa
FRO,2012,50263.002463,10.825024547932482,Europe & Central Asia
FJI,2012,4341.403387,8.375952935884438,East Asia & Pacific
LKA,2017,4398.888288,8.389107126163797,South Asia
KNA,2017,22464.989963,10.019713374720274,Latin America & Caribbean
LCA,2017,11333.112382,9.335484019034263,Latin America & Caribbean
VCT,2017,7988.04445,8.98570125911712,Latin America & Caribbean
SDN,2017,966.505676,6.87368717136782,Sub-Saharan Africa
SUR,2017,6049.521286,8.707734421613246,Latin America & Caribbean
SWE,2017,53210.223332,10.882005824762588,Europe & Central Asia
CHE,2017,83610.248611,11.333921382599796,Europe & Central Asia
SYR,2017,851.501973,6.747001817187551,Middle East & North Africa
TJK,2017,829.457148,6.7207714482599075,Europe & Central Asia
TZA,2017,986.674011,6.894339702203374,Sub-Saharan Africa
IDN,2012,3632.27254,8.197613775452188,East Asia & Pacific
IRN,2012,8114.080998,9.001356226215952,Middle East & North Africa
IRQ,2012,6477.596185,8.776104761419033,Middle East & North Africa
IRL,2012,49335.84081,10.806406090016212,Europe & Central Asia
IMN,2012,79329.203435,11.281361605088444,Europe & Central Asia
ISR,2012,33268.706667,10.412372494406599,Middle East & North Africa
ITA,2012,34854.394944,10.458934518538726,Europe & Central Asia
JAM,2012,5340.833332,8.583136974460624,Latin America & Caribbean
JPN,2012,49626.683033,10.81228393243706,East Asia & Pacific
JOR,2012,4593.836097,8.432470704989596,Middle East & North Africa
KAZ,2012,12018.796653,9.394227091014423,Europe & Central Asia
KEN,2012,1285.005362,7.15851817008326,Sub-Saharan Africa
CIV,2016,1862.595971,7.5297264769798815,Sub-Saharan Africa
HRV,2016,12820.187275,9.458776338402286,Europe & Central Asia
CUB,2016,8110.558743,9.000922040297304,Latin America & Caribbean
CUW,2016,18944.096149,9.849247613103707,Latin America & Caribbean
CYP,2016,24280.044922,10.097410095336468,Europe & Central Asia
CZE,2016,18753.968672,9.839160671507875,Europe & Central Asia
DNK,2016,54500.926041,10.905972972084962,Europe & Central Asia
DJI,2016,2510.430008,7.828209335380876,Middle East & North Africa
DMA,2016,8802.56172,9.082798062649045,Latin America & Caribbean
DOM,2016,7160.44201,8.876326991289497,Latin America & Caribbean
ECU,2016,5917.637713,8.685692613276197,Latin America & Caribbean
AUS,2012,68301.440251000007,11.131686132466859,East Asia & Pacific
AUT,2012,48250.405914,10.784159519457134,Europe & Central Asia
AZE,2012,7495.865277,8.922106851104667,Europe & Central Asia
BHS,2012,28552.024268,10.259483115127606,Latin America & Caribbean
BHR,2012,26438.673323,10.182583115815646,Middle East & North Africa
BGD,2012,859.680536,6.7565608504681265,South Asia
BRB,2012,19811.295308,9.894007524127426,Latin America & Caribbean
BLR,2012,6953.215917,8.84695955340659,Europe & Central Asia
BEL,2012,44874.170918,10.711617650255006,Europe & Central Asia
BLZ,2012,5732.665199,8.653935832284558,Latin America & Caribbean
BEN,2012,1071.525837,6.976838927548725,Sub-Saharan Africa
SAU,2008,22320.488896,10.013260320198011,Middle East & North Africa
SEN,2008,1398.79218,7.243364414667446,Sub-Saharan Africa
SRB,2008,7376.735179,8.906086432042848,Europe & Central Asia
SYC,2008,11265.437627,9.329494700491704,Sub-Saharan Africa
SLE,2008,705.359014,6.558706912910039,Sub-Saharan Africa
SGP,2008,40008.572049,10.596849011361845,East Asia & Pacific
SVK,2008,17973.843644,9.796672849170802,Europe & Central Asia
SVN,2008,27461.976417,10.220557651131056,Europe & Central Asia
SLB,2008,1525.846663,7.33030472383366,East Asia & Pacific
SOM,2008,507.037443,6.228584852935259,Sub-Saharan Africa
ZAF,2008,6184.754743,8.729842630523795,Sub-Saharan Africa
SSD,2008,1654.211535,7.411079760392725,Sub-Saharan Africa
MLT,2017,30317.261177,10.319472505102377,Middle East & North Africa
MHL,2017,4592.834576,8.432252667130262,East Asia & Pacific
MRT,2017,1617.934015,7.388905314957417,Sub-Saharan Africa
MUS,2017,10986.703409,9.304441039615483,Sub-Saharan Africa
MEX,2017,9649.278167,9.174638390188122,Latin America & Caribbean
FSM,2017,3297.3758,8.10088221898448,East Asia & Pacific
MDA,2017,3453.267277,8.147076098680563,Europe & Central Asia
MCO,2017,170663.470051,12.047448885008201,Europe & Central Asia
MNG,2017,3645.967087,8.20137692804482,East Asia & Pacific
MNE,2017,7674.285657,8.945630494117228,Europe & Central Asia
MAR,2017,3296.526611,8.10062465102191,Middle East & North Africa
GUM,2012,31653.750654,10.362611924627098,East Asia & Pacific
GTM,2012,3286.619593,8.097614836209369,Latin America & Caribbean
GIN,2012,699.353377,6.550156160983226,Sub-Saharan Africa
GNB,2012,635.461653,6.454351747345474,Sub-Saharan Africa
GUY,2012,5444.397519,8.602342380760216,Latin America & Caribbean
HTI,2012,1361.393966,7.2162644288018845,Latin America & Caribbean
HND,2012,2126.034747,7.662013902606528,Latin America & Caribbean
HKG,2012,36730.796196,10.511370815573054,East Asia & Pacific
HUN,2012,12950.159449,9.468863379715977,Europe & Central Asia
ISL,2012,46594.986915,10.749248237395594,Europe & Central Asia
IND,2012,1429.321995,7.264955481448453,South Asia
FIN,2007,48473.024009,10.788762716185637,Europe & Central Asia
FRA,2007,41486.190783,10.633115898627619,Europe & Central Asia
PYF,2007,24888.178134,10.122148195977124,East Asia & Pacific
GAB,2007,8003.542897,8.987639584752484,Sub-Saharan Africa
GMB,2007,724.726407,6.585794213977655,Sub-Saharan Africa
GEO,2007,2635.366503,7.876777541625882,Europe & Central Asia
DEU,2007,42350.921721,10.653745464211719,Europe & Central Asia
GHA,2007,1050.124615,6.956664117061923,Sub-Saharan Africa
GRC,2007,28440.762533,10.255578695547896,Europe & Central Asia
GRL,2007,39780.944137,10.591143286088107,Europe & Central Asia
GRD,2007,6864.548168,8.834125499284415,Latin America & Caribbean
GUM,2007,26605.432421,10.188870700271812,East Asia & Pacific
GTM,2007,2458.815739,7.80743510610233,Latin America & Caribbean
ARE,2008,50054.170069,10.820861099334548,Middle East & North Africa
GBR,2008,47652.403069,10.77168833947913,Europe & Central Asia
USA,2008,48570.059427,10.790762558872087,North America
URY,2008,9423.965626,9.15101125838896,Latin America & Caribbean
UZB,2008,1074.729288,6.979824083732216,Europe & Central Asia
VUT,2008,2603.608831,7.8646537735345445,East Asia & Pacific
VEN,2008,11262.451426,9.329229589010511,Latin America & Caribbean
VNM,2008,1163.831958,7.059473251890231,East Asia & Pacific
VIR,2008,39152.375066,10.575216365377067,Latin America & Caribbean
PSE,2008,2035.202341,7.618350523400645,Middle East & North Africa
YEM,2008,1071.635833,6.976941575894518,Middle East & North Africa
ZMB,2008,1375.50211,7.226574114351093,Sub-Saharan Africa
ZWE,2008,340.917448,5.831640359998953,Sub-Saharan Africa
TUR,2010,10698.969941,9.277902748619752,Europe & Central Asia
TKM,2010,4058.53937,8.308578426782491,Europe & Central Asia
TCA,2010,23093.849827,10.04732161980598,Latin America & Caribbean
TUV,2010,3024.817079,8.014605898884506,East Asia & Pacific
UGA,2010,823.488144,6.713549152428445,Sub-Saharan Africa
UKR,2010,3039.632324,8.019491841033073,Europe & Central Asia
ARE,2010,44795.284623,10.709858158912597,Middle East & North Africa
GBR,2010,39778.322053,10.591077370849655,Europe & Central Asia
USA,2010,48642.631209,10.792255610756705,North America
URY,2010,12641.057685,9.444705341810831,Latin America & Caribbean
UZB,2010,1956.781273,7.579056194670433,Europe & Central Asia
COM,2007,1289.736311,7.162193066383611,Sub-Saharan Africa
COD,2007,294.101615,5.683925336874352,Sub-Saharan Africa
COG,2007,2206.471019,7.699149694247637,Sub-Saharan Africa
CRI,2007,6137.711994,8.722207312280188,Latin America & Caribbean
CIV,2007,1367.538177,7.220767451273913,Sub-Saharan Africa
HRV,2007,13755.814905,9.529216915878612,Europe & Central Asia
CUB,2007,4807.43889,8.47791976599369,Latin America & Caribbean
CUW,2007,18005.716585,9.798444574513447,Latin America & Caribbean
CYP,2007,31244.878906,10.34961076672757,Europe & Central Asia
CZE,2007,18452.653281,9.822963448397404,Europe & Central Asia
DNK,2007,58631.656643,10.979030045451958,Europe & Central Asia
DJI,2007,969.57322,6.8768559952966575,Middle East & North Africa
NIC,2007,1350.381458,7.20814239300098,Latin America & Caribbean
NER,2007,387.168066,5.958858877827686,Sub-Saharan Africa
NGA,2007,1815.526975,7.504131048909803,Sub-Saharan Africa
MKD,2007,4204.113288,8.343818679302647,Europe & Central Asia
MNP,2007,15914.219304,9.674968284413096,East Asia & Pacific
NOR,2007,86600.238761,11.369057851602154,Europe & Central Asia
OMN,2007,18792.653772,9.841221315644194,Middle East & North Africa
PAK,2007,998.090114,6.905843566824331,South Asia
PLW,2007,10155.047081,9.225726110242045,East Asia & Pacific
PAN,2007,6317.817303,8.751129064039846,Latin America & Caribbean
PNG,2007,1370.753416,7.223115806347439,East Asia & Pacific
PRY,2007,3211.936217,8.07462921714844,Latin America & Caribbean
PAN,2010,8331.464214,9.027794495704494,Latin America & Caribbean
PNG,2010,1866.868899,7.532017920936912,East Asia & Pacific
PRY,2010,4750.962737,8.466102557965256,Latin America & Caribbean
PER,2010,5072.11494,8.531513157532215,Latin America & Caribbean
PHL,2010,2162.913759,7.679211554145706,East Asia & Pacific
POL,2010,12567.731768,9.43888783725067,Europe & Central Asia
PRT,2010,22551.935099,10.023576154951922,Europe & Central Asia
QAT,2010,77387.293638,11.256577881217568,Middle East & North Africa
ROU,2010,8399.537423,9.035931914624593,Europe & Central Asia
RUS,2010,10674.990234,9.275658923248631,Europe & Central Asia
BOL,2015,2996.012898,8.005037649701274,Latin America & Caribbean
BIH,2015,4662.258692,8.447255307545706,Europe & Central Asia
BWA,2015,6141.203947,8.722776084492804,Sub-Saharan Africa
BRA,2015,8936.196617,9.097865343304651,Latin America & Caribbean
BRN,2015,30625.128774,10.329576152703494,East Asia & Pacific
BGR,2015,7269.025865,8.891377567739413,Europe & Central Asia
BFA,2015,630.124751,6.445917817243026,Sub-Saharan Africa
BDI,2015,254.402585,5.538917992577865,Sub-Saharan Africa
CPV,2015,3415.062667,8.135951122348967,Sub-Saharan Africa
LBY,2015,7458.489178,8.917108149630943,Middle East & North Africa
LIE,2015,167187.15731,12.026869166335782,Europe & Central Asia
LTU,2015,14269.803988,9.565900974426999,Europe & Central Asia
LUX,2015,105462.012584,11.566106096763546,Europe & Central Asia
MAC,2015,69902.960574,11.154863281745579,East Asia & Pacific
MDG,2015,445.320069,6.098793279805253,Sub-Saharan Africa
MWI,2015,539.605363,6.290838063127799,Sub-Saharan Africa
MYS,2015,9648.679794,9.174576376061921,East Asia & Pacific
MDV,2015,9644.90655,9.174185236334882,South Asia
MLI,2015,838.119869,6.731161132018695,Sub-Saharan Africa
MLT,2015,25529.669321,10.147596557586036,Middle East & North Africa
MAC,2007,35400.233466,10.474473694184864,East Asia & Pacific
MDG,2007,419.548001,6.039177943675958,Sub-Saharan Africa
MWI,2007,475.180262,6.163694230990497,Sub-Saharan Africa
MYS,2007,7168.930319,8.877511734039977,East Asia & Pacific
MDV,2007,5758.102869,8.65836333641719,South Asia
MLI,2007,670.853395,6.508550625767508,Sub-Saharan Africa
MLT,2007,19444.174364,9.875302785621539,Middle East & North Africa
MHL,2007,2892.28404,7.969801794223438,East Asia & Pacific
MRT,2007,1405.150162,7.247899452925248,Sub-Saharan Africa
MUS,2007,6677.375386,8.806480283035366,Sub-Saharan Africa
MEX,2007,10134.332713,9.223684216856697,Latin America & Caribbean
FSM,2007,2302.511831,7.7417559064441654,East Asia & Pacific
AFG,2014,625.054942,6.43783955307279,South Asia
ALB,2014,4793.597511,8.475036454648732,Europe & Central Asia
DZA,2014,6094.693923,8.715173822934977,Middle East & North Africa
ASM,2014,12026.334493,9.394854065365378,East Asia & Pacific
AND,2014,44369.659689,10.700311174499053,Europe & Central Asia
AGO,2014,5649.687625,8.639355535001451,Sub-Saharan Africa
ATG,2014,15532.106206,9.65066452871126,Latin America & Caribbean
ARG,2014,12233.144412,9.411904302094543,Latin America & Caribbean
ESP,2007,32652.015595,10.39366186618353,Europe & Central Asia
LKA,2007,1578.634511,7.364315518811594,South Asia
KNA,2007,14757.957975,9.59953774000618,Latin America & Caribbean
LCA,2007,7964.382115,8.982734644319358,Latin America & Caribbean
VCT,2007,6398.191235,8.763770609872088,Latin America & Caribbean
SDN,2007,1444.372192,7.275430036933289,Sub-Saharan Africa
SUR,2007,5530.176156,8.617974948620244,Latin America & Caribbean
SWE,2007,53568.305779,10.888712862072849,Europe & Central Asia
CHE,2007,66082.123398,11.098653541425556,Europe & Central Asia
SYR,2007,1937.611991,7.569211561363494,Middle East & North Africa
TJK,2007,516.997211,6.248037479909739,Europe & Central Asia
TZA,2007,543.198303,6.297474452160078,Sub-Saharan Africa
MHL,2015,3764.344262,8.233328958265727,East Asia & Pacific
MRT,2015,1558.842055,7.351698552187102,Sub-Saharan Africa
MUS,2015,9630.543784,9.172694970903018,Sub-Saharan Africa
MEX,2015,10021.238611,9.212461980871547,Latin America & Caribbean
FSM,2015,2869.862762,7.962019489491877,East Asia & Pacific
MDA,2015,2749.551371,7.919193039534014,Europe & Central Asia
MCO,2015,170437.021129,12.046121129926497,Europe & Central Asia
MNG,2015,3838.92127,8.25294668684573,East Asia & Pacific
MNE,2015,6421.000057,8.76732915667117,Europe & Central Asia
MAR,2015,3146.247803,8.053965848157665,Middle East & North Africa
MOZ,2015,610.563775,6.414382751649286,Sub-Saharan Africa
YEM,2014,1430.16421,7.265544548829077,Middle East & North Africa
ZMB,2014,1707.485731,7.442777234748242,Sub-Saharan Africa
ZWE,2014,1372.915262,7.224691686456236,Sub-Saharan Africa
AFG,2011,606.694676,6.408025659567734,South Asia
ALB,2011,4465.709143,8.404183303320004,Europe & Central Asia
DZA,2011,5916.313644,8.685468838652561,Middle East & North Africa
ASM,2011,10383.459331,9.247969370080607,East Asia & Pacific
AND,2011,46657.15612,10.750581594725242,Europe & Central Asia
AGO,2011,5184.152692,8.553361692073645,Sub-Saharan Africa
ATG,2011,14911.727508,9.609903263421502,Latin America & Caribbean
ARG,2011,12704.283182,9.449694474013041,Latin America & Caribbean
ARM,2011,3349.553098,8.116582212337974,Europe & Central Asia
ABW,2011,25712.384302,10.154728034271944,Latin America & Caribbean
VUT,2011,3163.186165,8.05933507867133,East Asia & Pacific
VEN,2011,10843.92297,9.291360107125971,Latin America & Caribbean
VNM,2011,1950.925042,7.57605891958775,East Asia & Pacific
VIR,2011,38997.137316,10.571243520263867,Latin America & Caribbean
PSE,2011,2880.798437,7.965822769776896,Middle East & North Africa
YEM,2011,1186.475006,7.0787420103357785,Middle East & North Africa
ZMB,2011,1624.868178,7.393181970242564,Sub-Saharan Africa
ZWE,2011,1037.775652,6.944834905490567,Sub-Saharan Africa
CAN,2016,42314.103362,10.652875722277907,North America
CYM,2016,77802.254157,11.261925683487112,Latin America & Caribbean
CAF,2016,387.176203,5.958879894319513,Sub-Saharan Africa
TCD,2016,861.831768,6.7590600868834,Sub-Saharan Africa
CHL,2016,13649.852045,9.521483961360222,Latin America & Caribbean
CHN,2016,8254.868593,9.018558437753876,East Asia & Pacific
COL,2016,5959.842504,8.69279933420688,Latin America & Caribbean
COM,2016,1365.484034,7.219264248425044,Sub-Saharan Africa
COD,2016,459.765037,6.130715569855498,Sub-Saharan Africa
COG,2016,2093.107286,7.646404980568495,Sub-Saharan Africa
CRI,2016,12091.030156,9.400219147257648,Latin America & Caribbean
NRU,2013,8974.518869,9.10214460400866,East Asia & Pacific
NPL,2013,803.269595,6.688690392345171,South Asia
NLD,2013,52602.286052,10.870514858846036,Europe & Central Asia
NCL,2013,36671.156675,10.509745803382197,East Asia & Pacific
NZL,2013,42984.95718,10.668605500446597,East Asia & Pacific
NIC,2013,1835.439964,7.5150394941480805,Latin America & Caribbean
NER,2013,552.103334,6.31373522803286,Sub-Saharan Africa
NGA,2013,2872.790834,7.963039252291356,Sub-Saharan Africa
MKD,2013,5626.261157,8.63520040763117,Europe & Central Asia
MNP,2013,14632.85189,9.59102440939834,East Asia & Pacific
NOR,2013,106333.138369,11.574332259576815,Europe & Central Asia
OMN,2013,23458.023384,10.06296786392638,Middle East & North Africa
BFA,2017,709.091536,6.563984623981486,Sub-Saharan Africa
BDI,2017,246.060726,5.505578359127548,Sub-Saharan Africa
CPV,2017,3893.095714,8.266959933488545,Sub-Saharan Africa
KHM,2017,1826.353917,7.51007686329411,East Asia & Pacific
CMR,2017,1496.089518,7.3106099949794805,Sub-Saharan Africa
CAN,2017,45129.733528,10.717296588261181,North America
CYM,2017,80053.944451,11.290455992051621,Latin America & Caribbean
CAF,2017,432.324026,6.069175367274735,Sub-Saharan Africa
TCD,2017,854.4612,6.750471094854164,Sub-Saharan Africa
CHL,2017,14879.908623,9.607767167440809,Latin America & Caribbean
CHN,2017,8979.676527,9.102719139155251,East Asia & Pacific
BFA,2014,764.861675,6.639695000483709,Sub-Saharan Africa
BDI,2014,250.544492,5.5236365175280895,Sub-Saharan Africa
CPV,2014,3985.607065,8.290444917137819,Sub-Saharan Africa
KHM,2014,1431.563965,7.266522807437883,East Asia & Pacific
CMR,2014,1649.443391,7.40819317119522,Sub-Saharan Africa
CAN,2014,50960.894209,10.838813837364464,North America
CYM,2014,75845.306041,11.236451098102345,Latin America & Caribbean
CAF,2014,409.850486,6.015792424898019,Sub-Saharan Africa
TCD,2014,1278.789814,7.153669451874014,Sub-Saharan Africa
CHL,2014,14529.676721,9.583948507245927,Latin America & Caribbean
CHN,2014,7781.065975,8.95944862256826,East Asia & Pacific
NGA,2014,3088.721313,8.035512469683809,Sub-Saharan Africa
MKD,2014,5925.385922,8.687001098396939,Europe & Central Asia
MNP,2014,15945.417609,9.676926769693853,East Asia & Pacific
NOR,2014,100410.020201,11.517017284058603,Europe & Central Asia
OMN,2014,23160.650225,10.050210006638249,Middle East & North Africa
PAK,2014,1266.613408,7.144102009846606,South Asia
PLW,2014,13854.730278000001,9.536381989622923,East Asia & Pacific
