country_code,country,year,life_expectancy,health_expenditure_gdp
DEU,Germany,2015,81.04,0.188420592095669
DEU,Germany,2015,81.04,0.309886085589746
DEU,Germany,2015,81.04,0.18949005882067
DEU,Germany,2015,81.04,7.04237356796785
DEU,Germany,2015,81.04,6.42587461312851
DEU,Germany,2016,80.84,7.05091501856945
DEU,Germany,2016,80.84,0.187822071205309
DEU,Germany,2016,80.84,6.44064190531615
DEU,Germany,2016,80.84,0.307686531439781
DEU,Germany,2016,80.84,0.183848490821655
DEU,Germany,2017,81.09,0.300080153462359
DEU,Germany,2017,81.09,0.170603792729751
DEU,Germany,2017,81.09,0.18846570662632
DEU,Germany,2017,81.09,6.39342441408419
DEU,Germany,2017,81.09,6.98457871400224
GRC,Greece,2007,79,0
GRC,Greece,2007,79,3.32882671106248
GRC,Greece,2007,79,6.01174242977706
GRC,Greece,2007,79,2.68291571871457
GRC,Greece,2008,80,6.45852066858851
GRC,Greece,2008,80,0
GRC,Greece,2008,80,2.87160151807675
GRC,Greece,2008,80,3.58691915051176
GRC,Greece,2009,80,6.81333466928131
GRC,Greece,2009,80,3.73419911743235
GRC,Greece,2009,80,3.07913555184895
GRC,Greece,2009,80,0
GRC,Greece,2010,79.96,3.78763541610894
GRC,Greece,2010,79.96,3.13130231479003
GRC,Greece,2010,79.96,0
GRC,Greece,2010,79.96,6.91893773089897
GRC,Greece,2011,80.19,4.02984237723811
GRC,Greece,2011,80.19,2.57540030357851
GRC,Greece,2011,80.19,0
GRC,Greece,2011,80.19,6.60524268081661
GRC,Greece,2012,80.39,2.74709816191264
GRC,Greece,2012,80.39,0
GRC,Greece,2012,80.39,3.27900006688587
GRC,Greece,2012,80.39,6.02609822879851
GRC,Greece,2013,80.74,2.60222676341028
GRC,Greece,2013,80.74,0
GRC,Greece,2013,80.74,5.39735519033335
GRC,Greece,2013,80.74,2.79512842692307
GRC,Greece,2014,80.63,4.7907874246767
GRC,Greece,2014,80.63,2.51021237220429
GRC,Greece,2014,80.63,0
GRC,Greece,2014,80.63,2.28057505247241
GRC,Greece,2015,80.63,2.48286404235667
GRC,Greece,2015,80.63,2.49703887703558
GRC,Greece,2015,80.63,0
GRC,Greece,2015,80.63,4.97990291939225
GRC,Greece,2016,81.29,2.68604916381175
GRC,Greece,2016,81.29,0
GRC,Greece,2016,81.29,5.33312855097763
GRC,Greece,2016,81.29,2.64707938716588
GRC,Greece,2017,81.59,0
GRC,Greece,2017,81.59,5.47473932100796
GRC,Greece,2017,81.59,2.77948303989635
GRC,Greece,2017,81.59,2.69525628111161
GTM,Guatemala,2007,68,0.984176128652288
GTM,Guatemala,2008,68,0.971677780036234
GTM,Guatemala,2009,69,1.24023086454165
GTM,Guatemala,2010,70.34,1.28300230837479
GTM,Guatemala,2011,70.56,1.10586152691352
GTM,Guatemala,2012,70.83,1.0726839558007
GTM,Guatemala,2013,71.07,1.18258848183171
GTM,Guatemala,2014,71.66,1.12198107857171
GTM,Guatemala,2014,71.66,2.1680233137497
GTM,Guatemala,2014,71.66,0.0458478954668096
GTM,Guatemala,2014,71.66,1.12120521850306
GTM,Guatemala,2014,71.66,1.04604223517799
GTM,Guatemala,2014,71.66,2.20155355111829
GTM,Guatemala,2014,71.66,7.758600686515e-4
GTM,Guatemala,2015,71.99,7.299514049978e-4
GTM,Guatemala,2015,71.99,0.786221862907283
GTM,Guatemala,2015,71.99,1.13012401118265
GTM,Guatemala,2015,71.99,1.91634587408993
GTM,Guatemala,2015,71.99,1.95190779740579
GTM,Guatemala,2015,71.99,0.0384827614325659
GTM,Guatemala,2015,71.99,1.12939797314045
GTM,Guatemala,2016,71.72,0.0309170533731893
GTM,Guatemala,2016,71.72,1.16068855608108
GTM,Guatemala,2016,71.72,7.57884333795e-4
GTM,Guatemala,2016,71.72,2.1361017049735
GTM,Guatemala,2016,71.72,0.974665077820134
GTM,Guatemala,2016,71.72,2.15490640318424
GTM,Guatemala,2016,71.72,1.16143662715336
GTM,Guatemala,2017,71.96,0.0453075559501998
GTM,Guatemala,2017,71.96,1.11626195968819
GTM,Guatemala,2017,71.96,6.818388677049e-4
GTM,Guatemala,2017,71.96,2.04629684445431
GTM,Guatemala,2017,71.96,2.02249915001767
GTM,Guatemala,2017,71.96,0.905555351461774
GTM,Guatemala,2017,71.96,1.11694379855589
HKG,"Hong Kong SAR, China",2007,82,2.14834899888294
HKG,"Hong Kong SAR, China",2008,81.9,2.27691204857662
HKG,"Hong Kong SAR, China",2009,82.28,2.45280232877001
HKG,"Hong Kong SAR, China",2010,82.34,2.41413204288388
HKG,"Hong Kong SAR, China",2011,82.72,2.5084908732805
HKG,"Hong Kong SAR, China",2012,82.88,3.10707740914721
HKG,"Hong Kong SAR, China",2013,83.42,3.33600679042513
HKG,"Hong Kong SAR, China",2014,83.48,2.81517076289654
HKG,"Hong Kong SAR, China",2015,83.83,3.22731290758377
HKG,"Hong Kong SAR, China",2016,83.98,2.82663039157664
HKG,"Hong Kong SAR, China",2017,84.28,2.89516023207905
HUN,Hungary,2007,73,4.92976469722629
HUN,Hungary,2007,73,1.78181111587032
HUN,Hungary,2007,73,2.6514905777344
HUN,Hungary,2007,73,4.33870493931722
HUN,Hungary,2008,73,4.89041738948161
HUN,Hungary,2008,73,4.28028402553781
HUN,Hungary,2008,73,1.8434973664533
HUN,Hungary,2008,73,2.11459517127815
HUN,Hungary,2009,73,5.22110665238453
HUN,Hungary,2009,73,4.29032317908043
HUN,Hungary,2009,73,1.84164294438443
HUN,Hungary,2009,73,2.35443714015005
HUN,Hungary,2010,74.01,4.97015600420199
HUN,Hungary,2010,74.01,1.84489825084456
HUN,Hungary,2010,74.01,3.32913554267399
HUN,Hungary,2010,74.01,4.36940126053057
HUN,Hungary,2011,73.9,5.07291244206625
HUN,Hungary,2011,73.9,1.86661724519295
HUN,Hungary,2011,73.9,4.780826766872
HUN,Hungary,2011,73.9,3.30612278937545
HUN,Hungary,2012,74.21,4.47329898428545
HUN,Hungary,2012,74.21,5.08586325080317
HUN,Hungary,2012,74.21,4.24983509291131
HUN,Hungary,2012,74.21,0.746603976165369
HUN,Hungary,2013,74.86,4.75309900667513
HUN,Hungary,2013,74.86,5.00905330384062
HUN,Hungary,2013,74.86,0.339873252757825
HUN,Hungary,2013,74.86,5.93035962193211
HUN,Hungary,2014,75.06,4.57246577449998
HUN,Hungary,2014,75.06,4.79181539405305
HUN,Hungary,2014,75.06,0.269787503360417
HUN,Hungary,2014,75.06,5.53070935826374
HUN,Hungary,2015,75.27,4.93630340533032
HUN,Hungary,2015,75.27,4.1201808208633
HUN,Hungary,2015,75.27,0.260149995368254
HUN,Hungary,2015,75.27,5.14574871887667
HUN,Hungary,2016,75.87,4.71575869482156
HUN,Hungary,2016,75.87,4.02392200375478
HUN,Hungary,2016,75.87,4.19771044370669
HUN,Hungary,2016,75.87,0.248307866844188
HUN,Hungary,2017,75.96,4.68344590903516
HUN,Hungary,2017,75.96,4.02073779858141
HUN,Hungary,2017,75.96,4.14071307939601
HUN,Hungary,2017,75.96,0.256941118693618
ISL,Iceland,2007,81,7.34657428327585
ISL,Iceland,2007,81,0.103278070975594
ISL,Iceland,2007,81,7.34657428327585
ISL,Iceland,2007,81,7.4740880475245
ISL,Iceland,2007,81,2.32056056780654
ISL,Iceland,2007,81,7.37972138804696
ISL,Iceland,2008,81,7.23914779269954
ISL,Iceland,2008,81,7.31878740722774
ISL,Iceland,2008,81,7.4094726928083
ISL,Iceland,2008,81,7.23914779269954
ISL,Iceland,2008,81,2.39322390921804
ISL,Iceland,2008,81,0.0910218429447083
ISL,Iceland,2009,82,7.88128629012753
ISL,Iceland,2009,82,7.88128629012753
ISL,Iceland,2009,82,7.64456010501171
ISL,Iceland,2009,82,2.89575449403854
ISL,Iceland,2009,82,7.71355650711772
ISL,Iceland,2009,82,0.0746452282492906
ISL,Iceland,2010,81.58,7.37002128018527
ISL,Iceland,2010,81.58,7.14799395808674
ISL,Iceland,2010,81.58,7.22990476663486
ISL,Iceland,2010,81.58,2.76825163323159
ISL,Iceland,2010,81.58,0.0834714578648236
ISL,Iceland,2010,81.58,7.37002128018527
ISL,Iceland,2011,81.46,6.96482521988217
ISL,Iceland,2011,81.46,7.03833076487321
ISL,Iceland,2011,81.46,2.76950533860128
ISL,Iceland,2011,81.46,7.13607488059664
ISL,Iceland,2011,81.46,0.0779240493725975
ISL,Iceland,2011,81.46,7.13607488059664
ISL,Iceland,2012,81.45,7.02474711609486
ISL,Iceland,2012,81.45,0.0838626674418557
ISL,Iceland,2012,81.45,7.2255563146087
ISL,Iceland,2012,81.45,7.10831306146206
ISL,Iceland,2012,81.45,7.2255563146087
ISL,Iceland,2012,81.45,2.72043617936759
ISL,Iceland,2013,82.36,7.08508174259045
ISL,Iceland,2013,82.36,0.0828138603813641
ISL,Iceland,2013,82.36,7.00692904782828
ISL,Iceland,2013,82.36,7.25201868144508
ISL,Iceland,2013,82.36,7.25201868144508
ISL,Iceland,2013,82.36,2.68072894770176
ISL,Iceland,2014,82.92,7.33250411620123
ISL,Iceland,2014,82.92,0.0814054662378784
ISL,Iceland,2014,82.92,7.2315444244929
ISL,Iceland,2014,82.92,7.17860301172612
ISL,Iceland,2014,82.92,2.75499496731079
ISL,Iceland,2014,82.92,7.33250411620123
ISL,Iceland,2015,83.12,7.09994858187561
ISL,Iceland,2015,83.12,7.19928166336708
ISL,Iceland,2015,83.12,7.13632000065556
ISL,Iceland,2015,83.12,0.0614679383693017
ISL,Iceland,2015,83.12,7.19928166336708
ISL,Iceland,2015,83.12,2.69025932777723
ISL,Iceland,2016,82.06,7.29916449450912
ISL,Iceland,2016,82.06,7.55780742346365
ISL,Iceland,2016,82.06,2.72717930643264
ISL,Iceland,2016,82.06,0.0623598442241646
ISL,Iceland,2016,82.06,7.26699385645714
ISL,Iceland,2016,82.06,7.55780742346365
ISL,Iceland,2017,82.86,7.53953694555075
ISL,Iceland,2017,82.86,2.70929426204719
ISL,Iceland,2017,82.86,7.75346696694423
ISL,Iceland,2017,82.86,0.0976694987059091
ISL,Iceland,2017,82.86,7.46788420028422
ISL,Iceland,2017,82.86,7.75346696694423
IND,India,2007,62,0.651361800982309
IND,India,2007,62,0.301776404159505
IND,India,2008,63,0.632935266541534
IND,India,2008,63,0.335518620276924
IND,India,2009,64,0.668885604288759
IND,India,2009,64,0.31378751918271103
IND,India,2010,63.72,0.320218692325728
IND,India,2010,63.72,0.722329120423553
IND,India,2011,64.05,0.279831462410417
IND,India,2011,64.05,0.722351376378868
IND,India,2012,65.13,0.31844296214505
IND,India,2013,65.48,0.707418338084101
IND,India,2013,65.48,0.312377598473141
IND,India,2014,66.21,0.813385061596885
IND,India,2014,66.21,0.257076618789281
IND,India,2015,66.46,0.856448489411213
IND,India,2015,66.46,0.249711912761303
IND,India,2016,68.01,0.279495337413029
IND,India,2016,68.01,0.843632907140629
IND,India,2017,68.35,0.299302985832684
IND,India,2017,68.35,0.955203030598758
IDN,Indonesia,2008,68,0.368596172678652
IDN,Indonesia,2008,68,0.368596172678652
IDN,Indonesia,2008,68,1.14392444218916
IDN,Indonesia,2008,68,0.884751593578383
IDN,Indonesia,2009,68,0.390399866918966
IDN,Indonesia,2009,68,0.768834085379801
IDN,Indonesia,2009,68,0.390399866918966
IDN,Indonesia,2009,68,1.03071427086149
IDN,Indonesia,2010,70.79,0.544537809151749
IDN,Indonesia,2010,70.79,0.409541883737657
IDN,Indonesia,2010,70.79,0.818570956906415
IDN,Indonesia,2010,70.79,0.409541883737657
IDN,Indonesia,2011,71.18,0.283471357399378
IDN,Indonesia,2011,71.18,0.283471357399378
IDN,Indonesia,2011,71.18,0.585754659956183
IDN,Indonesia,2011,71.18,0.779141149728681
IDN,Indonesia,2012,68.89,0.628663622342201
IDN,Indonesia,2012,68.89,0.804656194975118
IDN,Indonesia,2012,68.89,0.259827852731022
IDN,Indonesia,2012,68.89,0.259827852731022
IDN,Indonesia,2013,69.32,0.266901763583038
IDN,Indonesia,2013,69.32,0.648883621369656
IDN,Indonesia,2013,69.32,0.832287709349146
IDN,Indonesia,2013,69.32,0.266901763583038
IDN,Indonesia,2014,70.61,0.816016108298138
IDN,Indonesia,2014,70.61,0.102677813793067
IDN,Indonesia,2014,70.61,0.713338294505071
IDN,Indonesia,2014,70.61,0.102677813793067
IDN,Indonesia,2015,70.82,0.201298613120208
IDN,Indonesia,2015,70.82,0.201298613120208
IDN,Indonesia,2015,70.82,0.855433426243356
IDN,Indonesia,2015,70.82,0.654134813123148
IDN,Indonesia,2016,68.89,0.658161321890518
IDN,Indonesia,2016,68.89,0.174225634374149
IDN,Indonesia,2016,68.89,1.53264472143598
IDN,Indonesia,2016,68.89,0.700257765171312
IDN,Indonesia,2016,68.89,0.658161321890518
IDN,Indonesia,2017,69.07,0.421087591782969
IDN,Indonesia,2017,69.07,0.169899659547358
IDN,Indonesia,2017,69.07,0.421087591782969
IDN,Indonesia,2017,69.07,1.38718440983189
IDN,Indonesia,2017,69.07,0.796197158501562
IRL,Ireland,2007,78,6.23123915360024
IRL,Ireland,2007,78,0
IRL,Ireland,2007,78,6.23123915360024
IRL,Ireland,2008,80,6.92033393313862
IRL,Ireland,2008,80,6.92033393313862
IRL,Ireland,2008,80,0
IRL,Ireland,2009,80,7.87821908919302
IRL,Ireland,2009,80,7.87821908919302
IRL,Ireland,2009,80,0
IRL,Ireland,2010,79.86,7.47037612311222
IRL,Ireland,2010,79.86,0
IRL,Ireland,2010,79.86,7.47037612311222
IRL,Ireland,2011,79.5,0
IRL,Ireland,2011,79.5,7.96151236148617
IRL,Ireland,2011,79.5,7.96151236148617
IRL,Ireland,2012,80.29,7.70529451714711
IRL,Ireland,2012,80.29,0
IRL,Ireland,2012,80.29,7.70529451714711
IRL,Ireland,2013,80.5,7.32462169171989
IRL,Ireland,2013,80.5,0
IRL,Ireland,2013,80.5,7.32462169171989
IRL,Ireland,2014,80.9,6.72688531802672
IRL,Ireland,2014,80.9,0
IRL,Ireland,2014,80.9,6.72688531802672
IRL,Ireland,2015,81.04,0
IRL,Ireland,2015,81.04,5.18458371124866
IRL,Ireland,2015,81.04,5.18458371124866
IRL,Ireland,2016,81.15,0
IRL,Ireland,2016,81.15,5.23053851144684
IRL,Ireland,2016,81.15,5.23053851144684
IRL,Ireland,2017,81.5,0
IRL,Ireland,2017,81.5,4.96532665168208
IRL,Ireland,2017,81.5,0
IRL,Ireland,2017,81.5,4.96532665168208
ISR,Israel,2007,80,3.73763266135291
ISR,Israel,2007,80,4.65746855899399
ISR,Israel,2007,80,4.67449492329768
ISR,Israel,2007,80,4.42616735082846
ISR,Israel,2007,80,2.06352670594693
ISR,Israel,2007,80,0.0217214795009708
ISR,Israel,2007,80,2.27799146717064
ISR,Israel,2008,81,0.0211174008023921
ISR,Israel,2008,81,2.37449291205329
ISR,Israel,2008,81,3.79199238147063
ISR,Israel,2008,81,2.12879015121356
ISR,Israel,2008,81,4.52466242786795
ISR,Israel,2008,81,4.74819702120899
ISR,Israel,2008,81,4.76475198091466
ISR,Israel,2009,81,4.80863175179496
ISR,Israel,2009,81,0.0203470213043764
ISR,Israel,2009,81,2.10896017539861
ISR,Israel,2009,81,2.38073932671138
ISR,Israel,2009,81,4.56881554841895
ISR,Israel,2009,81,3.81668926588449
ISR,Israel,2009,81,4.82444377967073
ISR,Israel,2010,81,0.0219330210131451
ISR,Israel,2010,81,4.88648004317438
ISR,Israel,2010,81,2.41160237496781
ISR,Israel,2010,81,4.90252650519099
ISR,Israel,2010,81,2.15047149751245
ISR,Israel,2010,81,3.88089778354785
ISR,Israel,2010,81,4.63344920292745
ISR,Israel,2011,81.55,4.5911179012289
ISR,Israel,2011,81.55,2.14243489319266
ISR,Israel,2011,81.55,0.0192539272442604
ISR,Israel,2011,81.55,4.84055191448659
ISR,Israel,2011,81.55,4.85368044532462
ISR,Israel,2011,81.55,2.33274066488266
ISR,Israel,2011,81.55,3.8794036806325
ISR,Israel,2012,81.5,3.92012854321626
ISR,Israel,2012,81.5,2.11197403819502
ISR,Israel,2012,81.5,0.0177786320517068
ISR,Israel,2012,81.5,4.90841299613736
ISR,Israel,2012,81.5,4.64118037674551
ISR,Israel,2012,81.5,2.37382390403137
ISR,Israel,2012,81.5,4.89686124776801
ISR,Israel,2013,81.76,3.94862223956538
ISR,Israel,2013,81.76,0.0191067022700823
ISR,Israel,2013,81.76,2.09620265135122
ISR,Israel,2013,81.76,4.97339785805816
ISR,Israel,2013,81.76,4.70413032438438
ISR,Israel,2013,81.76,4.96039938802134
ISR,Israel,2013,81.76,2.5469905890517
ISR,Israel,2014,81.7,2.10423806459236
ISR,Israel,2014,81.7,5.04879554846575
ISR,Israel,2014,81.7,3.93374019733351
ISR,Israel,2014,81.7,0.0181911679624829
ISR,Israel,2014,81.7,4.78423988405962
ISR,Israel,2014,81.7,5.05902917083637
ISR,Israel,2014,81.7,2.70438397319198
ISR,Israel,2015,82.06,5.01598762412773
ISR,Israel,2015,82.06,4.75445843102342
ISR,Israel,2015,82.06,3.97668529713083
ISR,Israel,2015,82.06,2.09646932340191
ISR,Israel,2015,82.06,2.71588431689859
ISR,Israel,2015,82.06,0.0173141012353504
ISR,Israel,2015,82.06,5.02559251564716
ISR,Israel,2016,82.15,0.0177922621378189
ISR,Israel,2016,82.15,5.11571158913211
ISR,Israel,2016,82.15,5.08603424034123
ISR,Israel,2016,82.15,4.07968522654876
ISR,Israel,2016,82.15,3.06652598633261
ISR,Israel,2016,82.15,2.06749927210718
ISR,Israel,2016,82.15,5.10684135621407
ISR,Israel,2017,82.05,5.17906697911549
ISR,Israel,2017,82.05,4.14444946347532
ISR,Israel,2017,82.05,2.07851119621052
ISR,Israel,2017,82.05,5.15956421677048
ISR,Israel,2017,82.05,3.21411718723023
ISR,Israel,2017,82.05,0.0180448547920153
ISR,Israel,2017,82.05,5.1898314203605604
ITA,Italy,2007,81,6.52833976891116
ITA,Italy,2007,81,6.65191272937152
ITA,Italy,2007,81,3.26888711573064
ITA,Italy,2007,81,0.0436575129770107
ITA,Italy,2008,81,0.0334607274483823
ITA,Italy,2008,81,6.98386219534008
ITA,Italy,2008,81,6.85129687695821
ITA,Italy,2008,81,3.50017460415959
ITA,Italy,2009,82,0.0496809560964278
ITA,Italy,2009,82,7.38851138937497
ITA,Italy,2009,82,7.23706969474304
ITA,Italy,2009,82,4.71053741285316
ITA,Italy,2010,81.95,0.0360333855807123
ITA,Italy,2010,81.95,4.66159520972296
ITA,Italy,2010,81.95,7.35581701220809
ITA,Italy,2010,81.95,7.21415574333846
ITA,Italy,2011,81.44,7.07521953562348
ITA,Italy,2011,81.44,3.25746577995634
ITA,Italy,2011,81.44,6.92715290926183
ITA,Italy,2011,81.44,0.0553892269763636
ITA,Italy,2012,81.74,7.0749629952618
ITA,Italy,2012,81.74,3.03968585932137
ITA,Italy,2012,81.74,6.9269440424668
ITA,Italy,2012,81.74,0.0469104335295692
ITA,Italy,2013,82.09,3.24543472924179
ITA,Italy,2013,82.09,6.91652552147648
ITA,Italy,2013,82.09,7.0806569203497
ITA,Italy,2013,82.09,0.0552039090535644
ITA,Italy,2014,82.94,6.92444575397449
ITA,Italy,2014,82.94,3.81056941531453
ITA,Italy,2014,82.94,7.08784494620908
ITA,Italy,2014,82.94,0.0547720449839871
ITA,Italy,2015,82.29,3.35355643881754
ITA,Italy,2015,82.29,6.99828471350868
ITA,Italy,2015,82.29,0.0491198409887938
ITA,Italy,2015,82.29,6.86006376560998
ITA,Italy,2016,82.69,6.75716893391583
ITA,Italy,2016,82.69,4.1584157254337
ITA,Italy,2016,82.69,0.0630551788538152
ITA,Italy,2016,82.69,6.87395299075113
ITA,Italy,2017,83.49,6.672536563611
ITA,Italy,2017,83.49,6.78638046333206
ITA,Italy,2017,83.49,4.3644174184606
ITA,Italy,2017,83.49,0.056291394524716
JAM,Jamaica,2007,72,2.63646412957075
JAM,Jamaica,2008,72,2.89329696704777
JAM,Jamaica,2009,72,2.83897923245309
JAM,Jamaica,2010,71.84,3.00374746265549
JAM,Jamaica,2011,72.06,3.01313585926688
JAM,Jamaica,2012,72.85,2.76724055930752
JAM,Jamaica,2013,73.08,2.86384432328559
JAM,Jamaica,2014,73.28,2.91963547642102
JAM,Jamaica,2015,73.47,3.18700325424766
JPN,Japan,2007,82,5.23765223259013
JPN,Japan,2007,82,6.0776584853519
JPN,Japan,2007,82,1.39821173238402
JPN,Japan,2007,82,1.53875052685823
JPN,Japan,2008,83,5.43736375661727
JPN,Japan,2008,83,6.30460392274846
JPN,Japan,2008,83,1.65513567216939
JPN,Japan,2008,83,1.4469980322979
JPN,Japan,2009,83,1.97547816051452
JPN,Japan,2009,83,5.99430151307718
JPN,Japan,2009,83,1.59308713973294
JPN,Japan,2009,83,7.03564322347993
JPN,Japan,2010,82.59,6.11842290061175
JPN,Japan,2010,82.59,1.86965932428225
JPN,Japan,2010,82.59,1.64342178297417
JPN,Japan,2010,82.59,7.13088386736629
JPN,Japan,2011,82.93,6.40320917320168
JPN,Japan,2011,82.93,2.03114289103004
JPN,Japan,2011,82.93,7.48462656473327
JPN,Japan,2011,82.93,1.75252136399912
JPN,Japan,2012,82.93,6.49523472320074
JPN,Japan,2012,82.93,7.59533051227775
JPN,Japan,2012,82.93,1.80666511347429
JPN,Japan,2012,82.93,1.97942113346012
JPN,Japan,2013,82.59,6.52961683159013
JPN,Japan,2013,82.59,7.63120782637174
JPN,Japan,2013,82.59,1.81189092365922
JPN,Japan,2013,82.59,1.99543700164694
JPN,Japan,2014,83.1,6.52732757645316
JPN,Japan,2014,83.1,7.62387312067918
JPN,Japan,2014,83.1,1.81709682001792
JPN,Japan,2014,83.1,2.0029255349394
JPN,Japan,2015,83.33,1.8286631065341
JPN,Japan,2015,83.33,7.59615963648286
JPN,Japan,2015,83.33,6.53341694663741
JPN,Japan,2015,83.33,1.93826617133095
JPN,Japan,2016,83.59,1.79873930082889
JPN,Japan,2016,83.59,6.45642644653969
JPN,Japan,2016,83.59,1.91957743027375
JPN,Japan,2016,83.59,7.49042094214062
JPN,Japan,2017,83.84,1.76991102440365
JPN,Japan,2017,83.84,6.48997510274412
JPN,Japan,2017,83.84,1.90043628960372
JPN,Japan,2017,83.84,7.52475712970982
JOR,Jordan,2007,71,2.54491699957428
JOR,Jordan,2008,71,3.27360333927441
JOR,Jordan,2009,72,4.00473197798861
JOR,Jordan,2010,72.71,3.23332468206592
JOR,Jordan,2011,72.94,3.23440105141887
JOR,Jordan,2012,73.29,2.97633093416276
JOR,Jordan,2013,73.43,2.92200558811085
JOR,Jordan,2014,73.75,3.32889557037868
JOR,Jordan,2015,73.9,3.19782222502872
JOR,Jordan,2016,74.05,3.23756907637839
JOR,Jordan,2017,74.2,2.69819331737639
KAZ,Kazakhstan,2007,61,0.784678239099627
KAZ,Kazakhstan,2007,61,2.04557014628255
KAZ,Kazakhstan,2008,64,0.71963723110811
KAZ,Kazakhstan,2008,64,1.99815485967662
KAZ,Kazakhstan,2009,64,1.03952985862244
KAZ,Kazakhstan,2009,64,2.27282076006973
KAZ,Kazakhstan,2010,66.44,1.68313880026697
KAZ,Kazakhstan,2010,66.44,2.52701704039876
KAZ,Kazakhstan,2010,66.44,1.51429779782054
KAZ,Kazakhstan,2010,66.44,1.68313880030685
KAZ,Kazakhstan,2010,66.44,1.68313880030685
KAZ,Kazakhstan,2010,66.44,0
KAZ,Kazakhstan,2011,68.43,1.3337937743976
KAZ,Kazakhstan,2011,68.43,1.27116625283388
KAZ,Kazakhstan,2011,68.43,0
KAZ,Kazakhstan,2011,68.43,1.33379377439335
KAZ,Kazakhstan,2011,68.43,2.21757183083909
KAZ,Kazakhstan,2011,68.43,1.33379377439335
KAZ,Kazakhstan,2012,68.3,2.35635150262791
KAZ,Kazakhstan,2012,68.3,1.37122144784217
KAZ,Kazakhstan,2012,68.3,1.46057936527037
KAZ,Kazakhstan,2012,68.3,1.46057936527037
KAZ,Kazakhstan,2012,68.3,0
KAZ,Kazakhstan,2012,68.3,1.46057936526941
KAZ,Kazakhstan,2013,68.89,1.38724626677358
KAZ,Kazakhstan,2013,68.89,1.45146003782907
KAZ,Kazakhstan,2013,68.89,1.38724626677358
KAZ,Kazakhstan,2013,68.89,2.20864950029515
KAZ,Kazakhstan,2013,68.89,0
KAZ,Kazakhstan,2013,68.89,1.38724626677358
KAZ,Kazakhstan,2014,69.61,1.4289036618566
KAZ,Kazakhstan,2014,69.61,0
KAZ,Kazakhstan,2014,69.61,1.61730822432851
KAZ,Kazakhstan,2014,69.61,1.61730822432851
KAZ,Kazakhstan,2014,69.61,1.61730822432851
KAZ,Kazakhstan,2014,69.61,2.15804332235116
KAZ,Kazakhstan,2015,70.45,1.60829128861248
KAZ,Kazakhstan,2015,70.45,0
KAZ,Kazakhstan,2015,70.45,1.39557037655883
KAZ,Kazakhstan,2015,70.45,1.60829128861248
KAZ,Kazakhstan,2015,70.45,2.11304266767741
KAZ,Kazakhstan,2015,70.45,1.60829128861248
KAZ,Kazakhstan,2016,71.62,0
KAZ,Kazakhstan,2016,71.62,2.39276704668206
KAZ,Kazakhstan,2016,71.62,2.39276704668206
KAZ,Kazakhstan,2016,71.62,2.39276704668206
KAZ,Kazakhstan,2016,71.62,0
KAZ,Kazakhstan,2016,71.62,3.77539312571547
KAZ,Kazakhstan,2016,71.62,1.38262607903341
KAZ,Kazakhstan,2017,72,1.85256866430172
KAZ,Kazakhstan,2017,72,0
KAZ,Kazakhstan,2017,72,1.85256866430172
KAZ,Kazakhstan,2017,72,0
KAZ,Kazakhstan,2017,72,2.55176563896889
KAZ,Kazakhstan,2017,72,0.699196974667178
KAZ,Kazakhstan,2017,72,1.85256866430172
KEN,Kenya,2007,51,1.11357841931739
KEN,Kenya,2007,51,0.054659776318788
KEN,Kenya,2008,53,0.989237456012306
KEN,Kenya,2008,53,0.0535066761714217
KEN,Kenya,2009,54,0.982438560640752
KEN,Kenya,2009,54,0.045070517759987
KEN,Kenya,2010,54.24,1.03614224335141
KEN,Kenya,2010,54.24,0.0469311744600292
KEN,Kenya,2011,54.89,1.11080651568723
KEN,Kenya,2011,54.89,0.0440260363417183
KEN,Kenya,2012,56.5,1.15595353456206
KEN,Kenya,2012,56.5,0.0484798983204946
KEN,Kenya,2013,57.08,1.34718931887801
KEN,Kenya,2017,62.13,0.667255815734075
KEN,Kenya,2017,62.13,0.834269058969316
KOR,"Korea, Rep.",2009,79,0.20607221660719
KOR,"Korea, Rep.",2009,79,0.231663176387761
KOR,"Korea, Rep.",2009,79,0.398392651996046
KOR,"Korea, Rep.",2010,79.83,0.223186224341666
KOR,"Korea, Rep.",2010,79.83,0.362605817728748
KOR,"Korea, Rep.",2010,79.83,0.178311070656441
KWT,Kuwait,2007,77,1.81703779868326
KWT,Kuwait,2007,77,0
KWT,Kuwait,2007,77,1.81703779868326
KWT,Kuwait,2008,78,2.72338578185655
KWT,Kuwait,2008,78,0
KWT,Kuwait,2008,78,2.72338578185655
KWT,Kuwait,2009,78,2.79051160472452
KWT,Kuwait,2009,78,2.79051160472452
KWT,Kuwait,2009,78,0
KWT,Kuwait,2010,77.97,3.19839415219882
KWT,Kuwait,2010,77.97,3.19839415219882
KWT,Kuwait,2010,77.97,0
KWT,Kuwait,2011,78.1,2.554602872164
KWT,Kuwait,2011,78.1,0
KWT,Kuwait,2011,78.1,2.554602872164
KWT,Kuwait,2012,74.6,2.55119842700042
KWT,Kuwait,2012,74.6,0
KWT,Kuwait,2012,74.6,2.55119842700042
KWT,Kuwait,2013,74.73,2.74334797336333
KWT,Kuwait,2013,74.73,0
KWT,Kuwait,2013,74.73,2.74334797336333
KWT,Kuwait,2014,74.36,3.65993341902705
KWT,Kuwait,2014,74.36,3.65993341902705
